ID,Usuário,Tweet,Seguidores,Polaridade,Subjetividade,Sentimento 
1244714554069835776,luizantoniovile,"@arquiteta_gata @SujeitoBR Só de se libertar das amarras da finitude de uma relação, seja ela feita de momentos ine… https://t.co/4nMNVc8xVt",502,0.0,0.0,Neutro
1267489101139324928,AndreiaS38,Queremos a sua felicidade sempre! ❤🍉,988,0.875,0.2,Positivo
260352412,caiocorreia97,"Estava semi feliz agr, abri o Instagram tinha um stories da Ponte, agora estou extremamente irritado vai tomar no cu",404,0.15000000000000002,1.0,Positivo
989628710864252930,brunofarina15,"Boa tarde, hoje é meu aniversário e queria pedir uns presentes, queria que no mundo não tivesse guerra, acabasse pr… https://t.co/jODeJ59KVw",122,0.7,0.6000000000000001,Positivo
3135785336,djiagooficial_,"Primeira nota boa na faculdade, mucho feliz ❤️",1560,0.5833333333333334,0.6444444444444445,Positivo
552920623,Faah_augusto_,Tô bem feliz hoje com os 8 meses ao lado do meu neném https://t.co/9SDJvcNnY6,803,0.4,0.5,Positivo
35575099,tecamelo,"@OBQDC Gente, ""lamen"" é com caldo (dêem um Google aí rs). Quer comer macarrão normal não precisa ser miojo, eu real… https://t.co/j6q1ptoV5s",187,0.47500000000000003,0.6749999999999999,Positivo
198610866,jubitencourttt,@m0reirinhaa elogio vindo de você eu me sinto até mais feliz,521,0.0,0.0,Neutro
1267489101139324928,AndreiaS38,Ñ tenha medo de mostrar pro mundo o quanto vc está feliz!  Nos daqui de longe estamos sempre na torcida por vc ! Em… https://t.co/J25skOXh2g,988,0.2,0.95,Positivo
1121041477512175618,yutazus,"yuta, vc é uma pessoa incrível, com uma trajetória incrível, com uma beleza incrível e uma voz incrível. vc é incrí… https://t.co/zGhwS4Uh8o",3127,0.9,0.9,Positivo
1016296963225083906,slytnbhd,𖥻 você me faz feliz;,21596,0.8,1.0,Positivo
1212920290759475200,HW4NGAY,feliz aniversário!! te amo muito neném https://t.co/paGiE4l1he,1550,0.5666666666666667,0.6,Positivo
1292490519164133376,yasuqr,"yuta me desculpa, eu te amo muito mas nao to num bom dia. espero que seu aniversário seja mt mt feliz, vc merece o mundo, eu te amo ta :(",233,0.27625,0.695,Positivo
814193052,rebellonaa,"As pessoas são sem noção e não honram seus compromissos achando isso normal, isso me estressa sério.",120,0.175,0.42499999999999993,Positivo
847816146208382976,poxalimns,aniver desse nenezii que eu tanto me inspiro e que eu amo e sonho muito em ir no show 🥺🥺 Te amo e feliz vida💜 https://t.co/tOqCGw2VWC,460,0.6,0.7333333333333334,Positivo
1281643479039344640,Anittastreams,"@anittaapatroa Não vamos ficar falando isso amg, só traz energias negativas. Anitta tá tão feliz com o sucesso de Me Gusta",682,0.2,0.6,Positivo
1309016126882447361,pinkuchuu,@fuckirishima chorei normal nao vei 😔,74,0.15,0.6499999999999999,Positivo
969956857245822976,memeslegays,"#AbaixeImpostoGamer Gente quando vocês políticos vão perceber que vídeogame não causa violência, vídeo game não cau… https://t.co/zLCc007ehS",1,0.0,0.0,Neutro
1318918802986455047,e_gottardo,Sei que cada um tem seu lado político. Mas o que tá acontecendo aqui no cerro não é normal. Acham que é assim sair… https://t.co/ojBXpOYmnT,62,-0.0375,0.37499999999999994,Negativo
1175851443477188608,_Rccpz,"5 dias de menstruação atrasada, é normal? Kkkkkkkkkk rindo de desespero",92,-0.075,0.625,Negativo
1232362123088613377,izstevns,"Hoje eu tô feliz, não sei porque... só sei que eu tô.",338,0.8,1.0,Positivo
3243870394,cley_pitz,@diiogo_dsantos Kkkkkk normal,637,0.0,0.0,Neutro
316022322,lorheins,"""VOCÊ PODERIA FAZER O FAVOR DE ME DAR A SUA LICENÇA? OBRIGADA, TENHA UM BOM DIA.""  Um dia normal no trabalho https://t.co/5OwgDqJFiR",814,0.425,0.625,Positivo
938090056857907200,AquarianaAl,@motajaana Vemmmmm ser feliz,846,0.8,1.0,Positivo
1093243874506551296,gaguimn,@ikaho_chi Se feliz,39,0.8,1.0,Positivo
858061907776987136,riczsats,Homem que acha bonito mina magra e com pouco peito  Pronome neutro  Cancelamento https://t.co/jsmY0xGAHL,493,-0.029166666666666674,0.7833333333333333,Negativo
1213129540693721100,flower_jesuss,"@PrimeVideoBR Oii, estou super feliz que vocês colocaram filmes de natal no catálogo, só falta divulgar nas suas re… https://t.co/t68qgEXCkG",119,0.5666666666666667,0.8333333333333333,Positivo
1243628271167844353,hatalany,@anygabrielly any dá feliz aniversário para nós @softxany,644,0.8,1.0,Positivo
132227518,alexaguiarpoa,Na mesma semana de @Pele 80 anos a consagração de @LewisHamilton. O maior jogador de futebol de todos os tempos. O… https://t.co/8F7MHHSPqk,35141,0.5,0.5625,Positivo
878330886688620544,10claudinn,"@Machado__Flavio Todos jogos cancelado hoje, queria animar um futebol na Praça",859,0.0,0.0,Neutro
1292937696697032704,K4NAM0TOTUYA,"feliz aniversário, tmj voa mlk😎🤘 https://t.co/gxnWEHRVIE",4447,0.8,1.0,Positivo
741013653294551040,Dimaruca13,@SLBenfica Respeitem os sócios. Respeitem os adeptos.  Nem um comentário sobre o cartão de adepto. Isto não é nada.… https://t.co/XXIRIPofIz,1198,0.0,0.0,Neutro
702450996,DaBum24,@crys_saiz Feliz domingo,2008,0.8,1.0,Positivo
1113776344192704512,Magnojogador96,@SY_YGOR Feliz aniversário monstro ❤️,303,0.8,1.0,Positivo
1195768297901494278,lwiscxs,"12 anos do meu filme adolescente favorito, sei todas as falas, músicas, e se colocar pra ver todo dia eu assisto co… https://t.co/jefGzCoHi9",469,0.25,0.5,Positivo
1246600665184559108,tawshyung,odeio fazer aniversário o q me deixa feliz são as mensagens q eu recebo me deixa mto feliz https://t.co/jkDsT6WRTv,145,0.3333333333333333,0.9666666666666667,Positivo
1164318553442574336,GabrielHigor18,@Karlladvlima Só falta me deixar feliz agr kkkkkk👉🏻👈🏻,365,0.8,1.0,Positivo
1312939144272904192,ItalorRd2,E esse sono dela cara Fora do normal  Da 14:00 da tarde e nada dela levantar   Aí chego nela e pergunto se ela já a… https://t.co/cMWZ7u3YIK,228,0.2,1.0,Positivo
72933335,pinhodepietra,Me olhando com filtro: 💕💕💕😍😍😍🥰🥰🥰😍😍🤩🤩🤩🤩  Na câmera normal:🥵🥵🥵😡😡🤬🤬🤮🤮🤮🤢🤢😭😭😭,289143,0.15,0.6499999999999999,Positivo
835602133,alequeirozm,Mais um domingo de quarentena trancada em casa! Sdds da minha vidinha normal 😢🥺,108,-0.018750000000000003,0.575,Negativo
29830699,Jesse_com_jota,"Claro que não tiro o mérito e importância do Pelé para o futebol, mas tenho zero admiração por ele fora de campo",790,0.0,0.0,Neutro
1213151827933351936,Leoningrid_,"num dia eu tô: não, vai dar tudo certo, isso vai fluir da melhor forma 🥰🥰😍😊 no outro dia eu tô: vai ser assim mesmo… https://t.co/NHdhN5aS7m",327,0.47222222222222227,0.26666666666666666,Positivo
1271377965612441600,youismp,meu deus como eu amo qnd eles surtam e vão num tweet spree me deixa mt feliz,1142,0.75,0.8,Positivo
1202038302632755201,heringerzinhaaa,achei normal https://t.co/gt9qYSTKh6,2479,0.15,0.6499999999999999,Positivo
1215930734,Stefanio_Pio,"@EricLuizCosta1 @Brasileirao Cada um com felicidade então.  Se não quer ser Campeão, sinto mto então se vc se conte… https://t.co/7bnuBmv6i6",1384,0.09999999999999998,0.6,Positivo
882408733258772480,Coreto98,"@joao12bg Feliz aniversário cria, tudo de bom sempre!!",410,0.9,0.65,Positivo
955470326,SeguidorBrisado,"Vou sorrir mesmo triste. Vou me levantar mesmo após cair. Sempre fui assim, feliz, persistente e, acima de tudo, forte..",26638,0.2066666666666667,0.5866666666666667,Positivo
1257655569198059520,YUTAPR1NCE,"Eu sei que isso não é um adeus,mas sim um até logo e que em breve nos veremos,mas dói muito saber que vai ficar lon… https://t.co/TNkMQC2VtX",1209,-0.125,0.375,Negativo
2966724293,Pecemegirl,gente meu wifi no celular n ta carregando midia nenhuma??? no pc tudo normal vey,63,0.15,0.6499999999999999,Positivo
1190716238672121856,ZandonaEvelin,Eu amo????????  [25/10 12:15 PM] Sogrinha: Visitar minha nora [25/10 12:15 PM] Sogrinha: 🥰❤️ [25/10 12:16 PM] Sogri… https://t.co/HUqOd5FRGD,151,0.5,0.6,Positivo
828713384317218817,xiuxiubaozi0,"o yuta me deixa tão feliz, ele cura onde dói e eu sou grata por tudo q ele faz🥺  #HappyYutaDay #ハッピーバースデー中本悠太… https://t.co/pKYPaS1LfM",3557,0.8,1.0,Positivo
1143653442214354945,yangcoIors,Feliz aniversário Nayu 💚 espero que você seja cada dia mais feliz e continue sendo inspiração obg por ser uma das p… https://t.co/ldY65Xxgwg,2944,0.8,1.0,Positivo
3069660645,VoteSaxon23,@PoPiTo251 Feliz domingo,1367,0.8,1.0,Positivo
1068896584421830657,stroddity,feliz aniversário te amo eh nois voa mlk #HappyYutaDay #YutaIsOurHome #YUTA https://t.co/ae5PYhr3GK,1143,0.65,0.8,Positivo
1268405675941650432,HYEJ00G0TH,@gluedsunset hmmmm vc acha normal mandar as pessoas se matarem né? tinha q ser blink p ser doent assim xauu,2245,-0.09285714285714286,0.6809523809523809,Negativo
1204784186244112388,SiriusLeeh,Tenho que arranjar alguma coisa que me deixe feliz,148,0.8,1.0,Positivo
1244753031343886337,PATRCIA53134451,"@GFiuza_Oficial Stf a favor do crime organizado. Se podem jogar futebol com a cabeca do Presidente,podem jogar tamb… https://t.co/X23iAQP0Fb",474,0.0,0.0,Neutro
1261089035839299595,Gonxixnix,"@brnvitoria_ Vc pensa dms nos outros , q tal vc n desistir d vc mesma? Procurar sua felicidade diária e viver oq te… https://t.co/TWwdr2zWsm",32,0.25909090909090904,0.225,Positivo
1015381573900947458,miguel7silvaa,"@pedroafonsoo80 ora aí está o erro de comparar f1 com futebol, o indiano nnc competiu contra as elites mundiais do… https://t.co/xFMO9R6FMZ",617,0.0,0.0,Neutro
1275221698363699203,jwglossy,𖠿 𝑛𝑎𝑘𝑎𝑚𝑜𝑡𝑜:   feliz aniversário para o meu outro bebê. sua voz me encanta e seu sorriso é muitas vezes o motivo da… https://t.co/0Wr9zPgLdP,578,0.325,0.4916666666666667,Positivo
1469832049,p_goncalvess,minha cachorra virou um balde cheio pra pegar meia molhada e saiu feliz vitoriosa ai minha mae deu um grito e a exp… https://t.co/f0djc0znVG,474,0.35000000000000003,0.65,Positivo
3338068467,kamis_28,@larryisbrxve podemos ver claramente como ele está super emocionado e feliz por ela 😍😍,488,0.40208333333333335,0.7,Positivo
1591083320,majutorres_,"achei 50 conto ontem na rua, no escuro e sem óculos.... vcs não fazem ideia da felicidade da caprica aqui....",1415,0.27499999999999997,0.30000000000000004,Positivo
1085729520492183553,Pityyyyyu,"Bom dia,eu tô triste! O rpg acabou :(((( Fico muito feliz de ter participado! Amei Amei Amei Amei conhecer todo mun… https://t.co/PAUBg0od4O",63,0.3464285714285714,0.8571428571428571,Positivo
832407131630555138,abobalegre,to muitoo feliz aff amo vcs♥️ https://t.co/gsbAkU4sSp,1102,0.8333333333333334,0.8666666666666667,Positivo
893243031356309505,Thetheo2533,"É normal vc rir num filme de terror, ou isso é meio psicopata?",116,0.22499999999999998,0.37499999999999994,Positivo
1269110869327319040,I_still_exist,"@SouoSow Tô muito mais feliz do que nas outras semanas, só vem acontecendo coisas boas comigo",139,0.19374999999999998,0.54375,Positivo
4860926177,_poxamalulu,"@Anajuliagmess Começa assim mesmo, querendo gastar. Aí depois quando a gente fica feliz pq recebe o salário, a feli… https://t.co/PYDaJ1o0Ij",128,0.8,1.0,Positivo
4406466094,chibateira,bm dia acordei mais sequelada do q o normal,295,0.44999999999999996,0.5833333333333334,Positivo
97047212,ValtinhoMF,"E tambem aniversario do meu amigo @r0cc0 parabens e toda a felicidade do mundo, Cesar!",8442,0.875,0.2,Positivo
1285671279492763649,georgiarse,"@urreapov ai amg normal, tem que saber relevar se não acaba levando hate atoa,eu nem me envolvo pra não dar treta pro meu lado",452,-0.325,0.7749999999999999,Negativo
281075827,globoesporters,"Ainda sem ""decolar"" no Brasileiro, Grêmio garante evolução: ""Temos alcançado as metas"" https://t.co/eGUi8fYT5j https://t.co/AmWe5Zegnn",51394,0.0,0.0,Neutro
1086693949497065472,estrelasdetinta,"@rhai_iz Aaaaaa muito obrigado, mah!! Fico feliz demais de ouvir isso vindo de ti 🥺💞",282,0.603125,0.63,Positivo
419814665,Raripotterson,Época feliz era quando eu ficava ansioso pelos lançamentos dos vídeos do ERB,1008,0.8,1.0,Positivo
2600947266,POAtos,"""EEEUUUU, MULHER BRANCA, HÉTERO, CIS...""  Mais um fim de noite normal na Cidade Baixa...",143511,0.11666666666666665,0.3499999999999999,Positivo
1161102406685470720,kthsrndpty,feliz aniversário yuta te amo ❤️   #HappyYutaDay #ハッピーバースデー中本悠太 #YutaIsOurHome #우리의_인생모토_유타_생일축하해 https://t.co/XpT9Tdbrwy,1065,0.8,1.0,Positivo
922165529124761601,MarcoADP,"@F1MorreuEm1994 Sabe o que é pior? Após o futebol, o críquete é o esporte mais assistido do mundo por causa da India e Paquistão",11,0.04999999999999999,0.55,Positivo
1286082332936544266,niamlight,@crfcolossal ???????????????????? e o que uma coisa tem a ver com a outra ?  não posso ser fã de diva pop e gostar… https://t.co/uuqHmCUSOM,874,-0.125,0.375,Negativo
1262566075243401216,AngelaF14359190,@valeriaqibrasil Bom dia amiga feliz domingo a vc 🥰🌷🍀,380,0.75,0.8,Positivo
1246669786341355521,oncetive,esse é um dos melhores stages ????? mds eu to tão feliz as meninas nunca fizeram algo descontraído assim em um stag… https://t.co/sybqrxiEK5,4196,0.9,0.65,Positivo
1296189846277455872,thesolitaire1,"A palhaçada continua temos de usar mascara na rua, nao ha público no futebol nao podemos comprar alcool depois da 8… https://t.co/Z6HwFwKJg5",3,0.0,0.06666666666666667,Neutro
1091377078975516674,falatuJN,Feliz dms por vê minha mãe assim amo muito ♥️♥️,490,0.75,0.8,Positivo
1291197170075537410,ren5hyuck,"@NCTsmtown feliz aniversário meu amor, te amo :(",92,0.2625,0.8,Positivo
720005152812441600,leandro31082959,"@EduardoTCoelhoB @Cruzeiro E pensar ... Q muitos Cruzeirenses nessa onda do moralismo barato ... "" Ainnnn ... Eu ñ… https://t.co/N8iKlWefhl",70,0.45,0.6,Positivo
1262795116240134150,valorizobak,"@idolatrethur KARINA DO CÉU VÉI, EU TÔ TÃO FELIZ POR VC MEUDEUS VC MERECE TANTO TANTO TANTO, EU TE AMO PARABÉNS",2621,0.65,0.8,Positivo
1105530058184278018,necyfer,fiquei feliz demais com isso fodase,343,0.2,0.8,Positivo
1192210043090984960,LaneVieira11,"@daniellenhardt_ Boa tarde Dani,vc é muito fofo.Feliz domingo com essa chuvinha maravilhosa em SP.Adoro chuva e frio😊",908,0.7300000000000001,0.8400000000000001,Positivo
3392924333,vs_dj2m,Pai tá feliz dnv 😂😂 https://t.co/V9fFzRwVDo,6678,0.8,1.0,Positivo
928775616287174657,GARDEV0YR,"@twopavel mdsssssss nao sabia que vc era escorpiano 😭😭😭 parabéns mo, feliz aniversário 💖🥰✨✨✨",5704,0.8,1.0,Positivo
2253407851,MacielTov,"@renatocrf65 Só falta a exigir que o Sport Recife dissesse ""vem,Galo, estamos aqui para lhes oferecer 3 pontos!"" Fu… https://t.co/NyFLMR9GDN",1375,0.0,0.0,Neutro
1068072606509776896,CarolSouz0,"isso não é normal, não. Já virou doença",406,-0.075,0.6499999999999999,Negativo
741844721757261824,yaxmxm,@tamara_ezia mto feliz com sua conquista meu amor!!!!! 🥰,12611,0.9,0.8,Positivo
41468829,igormeda,"Não gosto de fazer política com ataques, mas uma coisa o Vascaíno precisa PARAR de ser:  ""Otário""  Como que um pres… https://t.co/2dZQt4PjDp",1244,-0.3,0.8,Negativo
40469129,igor_nascimento,"""ALELUIA! [LOUVAI (GLORIAR, ADORAR, ORGULHAR-SE, GABAR-SE POR) A IAH (Abreviação Do Nome De O DEUS Na BÍBLIA)]  FEL… https://t.co/unM5FG1oN0",73,0.0,0.0,Neutro
59202233,dede_cutrim,Eu gosto da minha família pq eles me fazem me sentir como se eu nunca fosse ser feliz,2331,0.8,1.0,Positivo
40469129,igor_nascimento,"""FELIZ [BENDITO, CORRETO, BEM-AVENTURADO, PRÓSPERO (QUE DEU CERTO)] é o homem que (…)  Na Lei de Iahweh [DEUS] Está… https://t.co/ewVG1S799i",73,0.8,1.0,Positivo
40469129,igor_nascimento,"Ninguém termina o que nem começou —  Portanto, Vá Estudar A Bíblia  Para Poder Saber O Que Deus Ordenou.  »  Você q… https://t.co/6lPcynfesX",73,0.0,0.0,Neutro
1186451029560348672,TaelephantB612,"@kooaways Não amg, tem a versão normal tbm A Deluxe é muito cara",3854,0.033333333333333326,0.82,Positivo
1174879877729857536,MatthewTheco,@SailorLissandra ox como assim?????? ja ta podendo jogar normal?,167,0.15,0.6499999999999999,Positivo
3041796783,rayssascandido,"Vem me fazer feliz por que eu te amo. Você deságua em mim, e eu, oceano.",3838,0.65,0.8,Positivo
921123579361746945,VinciusBrito100,@MoonKase Deixa eu participa eu iria ficar tão feliz,0,0.8,1.0,Positivo
1303402196000813057,wildestruby,acho que eu devia desistir de stanear girl group e começar a ser stan de boy group... nao precisaria me preocupar c… https://t.co/JlIIOQ5f4Q,485,0.0,0.0,Neutro
913064531622006784,viih_barbie,"Toda esforço valeu a pena, só d vê a felicidade no rosto da minha pequena 🤩",484,0.2708333333333333,0.26666666666666666,Positivo
139920040,euonortim,fotinha no feed pra deixar registrado o #FABRDAY  . grato demais por tudo que o Futebol me proporcionou até aqui 🙏🏼… https://t.co/Bw3N5OwU3u,293,0.1,1.0,Positivo
359942898,serjinvisage,@eabs86 Aqui na capital de SP é o modo normal dos idiotas,220,-0.325,0.725,Negativo
892537889342582788,Luciano_normal,@RodrigoMaia Que moral esse cara tem pra dizer isso ??? Senta em cima da própria merda... Pqp.,71,0.13333333333333333,0.6833333333333332,Positivo
2681851576,JulioBrutuus,@sepbriga_ 2020 e vc feliz seu egoísta,454,0.15000000000000002,1.0,Positivo
1226258876,ana_lua18,"E a vagaba ainda sorri, como se fosse normal o que fez. 😡 https://t.co/iAcBzxPbgm",2446,0.15,0.6499999999999999,Positivo
112070155,rengav_siul,"@Fernandopluri Você que montou isto? Puxa, ficou perfeito, excelente resumo dos últimos 30 anos do futebol!",96,0.525,0.7666666666666667,Positivo
1112130898319822851,pxx_cortat,"@crf_cortat feliz aniversário primão , deus te abençoe ❤️🥳",1743,0.8,1.0,Positivo
147695777,ttitanick,@embalsamated KKKKKKK eh normal po eles bloqueiam por segurança,13095,0.15,0.6499999999999999,Positivo
839608603145293829,PiqueMartins,"@maiaalessandro Mas como ele tem o rosto normal e não é todo mundo que tem Twitter, daqui um tempo ele tá noutro es… https://t.co/seNppD2bIS",697,0.15,0.6499999999999999,Positivo
53257110,maikonbraga,@juliogomesfilho A voz do Silvio aliados ao seu conhecimento de futebol e do país culturalmente marcaram demais nos… https://t.co/95kjfUdZ7Y,114,0.1,0.6,Positivo
3433757841,Marixx77,MANO EU TÔ MTOOOO FELIZ,361,0.8,1.0,Positivo
1041879065655955457,girlinrouges,@pabluts @suicidio_apolog ela usa qualquer pronome e estava apenas vendo como se sentia usando o pronome neutro.,2163,0.0,0.0,Neutro
800418634564661248,_moonifam,queria fazer um textinho pro meu nenem mas não consigo :(  feliz aniversário te amo muito espero que seu dia seja i… https://t.co/LKAHW2Zl9F,2856,0.1125,0.66,Positivo
437702509,dougboke,@HylianShine eu como um amigo surtado dei feliz aniversário as 5 da manha tmj amg,402,0.8,1.0,Positivo
51900003,Lvkinhas,"@bangtanfxcksme @wolveselx @00KHALEESI @a_carolinx @CrimesReais muita informação sobre esse caso, mas até o irmão d… https://t.co/12VHtZD0z7",276,0.0,0.0,Neutro
15488353,lancenet,E CONVOCADO PARA SELEÇÃO! 👏🇧🇷🇫🇷  Caio Henrique tem duelo 'Olímpico' pelo Monaco contra o Lyon #lancenet… https://t.co/vpY6wX5kMq,749840,0.0,0.0,Neutro
897078290523066370,AstroTanque,"Dia normal na chumbada, 🤐",1241,0.15,0.6499999999999999,Positivo
221340638,obscur4mente,Só mais um dia normal CMG passando vergonha  Pelo meu bebê 💗  #reveluvselcaday https://t.co/TslPBXoQWM,707,0.15,0.6499999999999999,Positivo
1598878890,_medeirom,@AgendaCOLORADO UBER...se ela não gosta de futebol a bronca vem igual. Se gosta e é colorada entenderá.  Se gosta d… https://t.co/HpDnaITDdJ,2154,0.0,0.125,Neutro
1302790482272157698,jakmanoels,@limaojogado e vc sempre fazendo tudoooo!!! feliz dms por vc veyr. parabéns!!!,109,1.0,1.0,Positivo
1224551750880940034,Jaozinn17,@meowmeowedi @suicidio_apolog Em meio a uma pandemia tu realmente tá se importando com Pronome neutro????? não fode.,117,-0.06666666666666667,0.26666666666666666,Negativo
152828523,murangaa,"Okay, a @NetflixBrasil sabe do que eu preciso pra ter um dia feliz me acabando em drama existencialista. https://t.co/A52w2oJ7JN",158,0.65,0.75,Positivo
1168244571756736512,_colini_,finalmemte 3° temporada dessa obra prima véi vai CHEGAR NO TALOOOOOOOO eu to MUTO feliz,83,0.4,0.5,Positivo
1320377504482418688,1kilofrase_,"Faço minhas palhaçadas só pra te fazer sorrir, você não tem noção do quanto eu amo te ver feliz",0,0.6000000000000001,0.675,Positivo
1212555679690416128,OnlyTheTruth_23,"@cesarcidadedias Admiro teu trabalho, e, a partir dele, precisa nos ajudar...tem gente ganhando grana lá dentro. É… https://t.co/3ifGevXnug",522,0.0,0.0,Neutro
1281404975705395200,_mourak_,"@VictorDib1 é até bom ficar neutro pq tipo, às vezes depois que tu conhece de vdd a pessoa acaba percebendo que ela… https://t.co/B16aOr1N7y",75,0.7,0.6000000000000001,Positivo
236153931,hitalodanrley,Tatuagem é a única coisa que vai junto com você quando você morrer. Então... seja feliz e faça aquela tattoo que tem vontade de fazer.,200,0.4,1.0,Positivo
1260763571321012225,twilightisart,bom dia só para quem acordou feliz por ter visto o ex loirinho ontem,310,0.5,0.8666666666666667,Positivo
737297153077415936,http_vidal,"Fala aí, o namorado de vocês também é chato ? Porq eu fiquei mó empolgada com um mala que vem um monte de coisa do… https://t.co/EmWVmp5f36",445,-0.3125,0.875,Negativo
183485077,Mizzuga,@mathmais_ Então né Aqui só de não voltar eu já to feliz,706,0.36190476190476195,0.5119047619047619,Positivo
1225034111112437761,FlaviaRaquelc,"Bagaceira normal não viu, o cara bebo não prestaaaa",38,-0.09999999999999999,0.625,Negativo
1175442021005299714,wtalkfast,"@wildflowxr_ Feliz aniversário meu amor, tudo de bom pra vc♥️",2939,0.825,0.7250000000000001,Positivo
1072145609166127104,gabriewlaa,to  muito feliz em ver que a minha barriga ta voltando a ficar definida,317,1.0,1.0,Positivo
52159658,danimacfly,"Ser sol, ser mar, ser areia, ser sereia, ser feliz 😁  🌈 ❤️💓🥰😍🙌🏻  #díafeliz #lindodia #domingando em Curitiba, Paraná https://t.co/N6SORNKCSV",111,0.8,1.0,Positivo
772599400002641920,emanuelfonsec_a,fico mt feliz quando babu aparece em alguma propaganda na tv,164,1.0,1.0,Positivo
3351785889,Lara_kaalyandra,"Felicidade mesmo é ver que quem eu amo me apoia, e que tá tudo dando certo!!!!",131,0.85,0.4,Positivo
1280680710291030017,K1MHONGJ,@093LEA Já vou deixar o meu FELIZ ANIVERSÁRIO!! 🎊 Comemore bastante.,403,1.0,1.0,Positivo
1251996170114777089,evoIekaf,@hyunjxz WAAA eu  to  tao  feliz  por  voce  amiguinhe  que bom  wue  ela  entendeu !!! 🥺 hehe  que  amor !!!,626,0.9255208333333332,0.7333333333333334,Positivo
1267162765262807041,beauanyyoon,@fentybriar @anysbriar @anysbriar devolve ai para nois ficar feliz,547,0.4,0.5,Positivo
752339371152605184,Felp_md,"Me sinto frio, sujo, sem amor, sem sentimentos, sem vontade de conviver com outras pessoas! Acho q vou sumir de tud… https://t.co/KpGilRIUvy",40,-0.14397727272727273,0.655,Negativo
1264558336193835008,TurquesaAquarin,Feliz pra porra  Porém com medo do que ela vá achar de mim  MAS TO FELIZ https://t.co/GBZfuiTw1d,60,0.15000000000000002,0.875,Positivo
3373040319,myouiplace,"feliz aniversário yutinha meu japinha, espero que você tenha um dia maravilhoso 🎂 tu é o talento em pessoa, gosto m… https://t.co/yYwwOkNLzp",5505,0.9,1.0,Positivo
137097452,isaaavillaca,Eu fico tão feliz em ver a Mari e o Vitor conquistando as coisas ❤️,893,0.8,1.0,Positivo
890275115921018881,SaxFepo,@spfclidi Para mim Flamenguistas nao podem reclamar de nada  Eles que forçaram a volta do Futebol entao Foda-se eles,13,-0.23333333333333336,0.26666666666666666,Negativo
4795528161,fabioleao1984,@showdavida Alô #Fantastico vamos fazer uma matéria tmbm em relação ao ator da globo que esta sendo acusado por vár… https://t.co/dQNRfZ7xiu,293,0.4,0.9,Positivo
744732726914228226,Oma16804,@Cuquiss7 Feliz Domingo!,228,1.0,1.0,Positivo
1289721154345865217,eujoice_santana,"2 meses para o natal, tô tão feliz, tomara que o papai noel me atropele com o treno dele",33,0.8,1.0,Positivo
863416152,joentropy,@yutazenr cariiii dê feliz aniversario p ele!!!!!! feliz dia yuta 🎂🎂🎂🎂✨✨✨ https://t.co/C4QHORm6R3,112,0.9,1.0,Positivo
1209579940389302272,higorgaabriel,Minha felicidade hj: estreia de The Undoing na HBO https://t.co/5eprXcXiRB,614,0.7,0.2,Positivo
1212555679690416128,OnlyTheTruth_23,"@SoccerGremio Admiro teu trabalho, e, a partir dele, precisa nos ajudar...tem gente ganhando grana lá dentro. É hed… https://t.co/CHPIVCwEWB",522,0.0,0.0,Neutro
790661758138650624,LuuAlvees1,"Eu tô aqui toda feliz que o Nicolandia abriu , afff 🥰🥰🥰🥰",508,0.8,1.0,Positivo
103477496,Elito,Eu fico muito feliz quando eu vejo um casal ou casal de amigos que se ajudam e gastam tempo ajudando os projetos do… https://t.co/nHSNdcWrLy,7482,0.4375,0.6875,Positivo
1165606165771956224,IgorMagalhaes96,só queria que a rotina do mundo voltasse ao normal tnc corona fdp,65,0.15,0.6499999999999999,Positivo
1243310646424416258,Wilson22346627,"@cappellarianton No novo normal, herói é o veio da Havan.",7,0.1431818181818182,0.5522727272727272,Positivo
1214372557576638464,xwhyelix,"mano o desenho da minha tattoo tá incrível demais , tô muito feliz que ele conseguiu real pegar minhas referências",281,0.8500000000000001,0.95,Positivo
1049094527519264769,sepqpz,[25/10 01:40] bianca 💖 🇪🇪: KKKKKKKKKKKKKKK NUDE É NORMAL áudio: vc tem que conversar com 3 ou 4 garotos e tudo bem… https://t.co/aWbLfALN26,1632,0.15,0.6499999999999999,Positivo
3131726081,sassacastrodias,E normal sentirmos medo por tanta coisa boa está acontecendo ?,109,0.08333333333333333,0.7166666666666667,Positivo
3010719161,tatanobrega57,"Só quero q vc seja feliz, com ou sem mim 🤗",1658,0.8,1.0,Positivo
1254055452033384450,kaibastan,@maisdeoitomil DETALHES QUE IGNORAMOS PORQUE A FELICIDADE TÁ INTENSA DEMAIS,219,0.36666666666666664,0.4666666666666666,Positivo
1037716725297541120,moonlightLynx1,Preferia o normal mas fazer oq https://t.co/ogx3taQaNA,223,0.15,0.6499999999999999,Positivo
174903134,JDIASANETO,"NHONHO @RodrigoMaia , MEDIOCRE, COM VOTOS PRA VEREADOR, PRA APARECER VIROU expert em tentar destruir o governo. Que… https://t.co/Rgdq5XnSzb",3290,-0.35,0.5,Negativo
1203349075506212864,sznglex,"@VaIeOcLiIoN bianca, razao da minha felicidade, vamo eles aqui não te respeitam .",1086,0.7,0.2,Positivo
1335474942,littlecharles87,"@bravobeta3 viush amiga, tu não sabia disso não? tem uma roleta no IV do pkm na hora da troca... então, numa troca… https://t.co/cLJo6VCRys",206,0.0,0.0,Neutro
